,X,hsanum,savings,trunc_savings,mean_price,p7525_ratio
3315,3315,45236,NA,"10,000","10,000",10000.00
3316,3316,45237,-132.9859963,-133,"10,000",10000.00
3317,3317,45237,-132.9859963,-133,"10,000",10000.00
3318,3318,45240,-84.97108465,-85,"10,000",10000.00
3319,3319,45241,-120.4191138,-120,"10,000",10000.00
3320,3320,45245,-134.7404716,-135,"10,000",10000.00
3321,3321,45246,-118.0906083,-118,"10,000",10000.00
3322,3322,45248,-128.7624625,-129,"10,000",10000.00
3323,3323,45250,NA,"10,000","10,000",10000.00
3324,3324,45251,NA,"10,000","10,000",10000.00
3325,3325,45251,NA,"10,000","10,000",10000.00
3326,3326,45252,NA,"10,000","10,000",10000.00
3327,3327,45253,-151.0366867,-151,"10,000",10000.00
3328,3328,45257,NA,"10,000","10,000",10000.00
3329,3329,45258,-96.73527531,-97,"10,000",10000.00
3330,3330,45260,-156.3715307,-156,"10,000",10000.00
3331,3331,45260,-156.3715307,-156,"10,000",10000.00
3332,3332,45261,-60.72773418,-61,"10,000",10000.00
3333,3333,45263,-67.14928403,-67,"10,000",10000.00
3334,3334,45264,-141.0596893,-141,"10,000",10000.00
3335,3335,45264,-141.0596893,-141,"10,000",10000.00
3336,3336,45265,-128.633738,-129,"10,000",10000.00
3337,3337,45266,-147.4326261,-147,"10,000",10000.00
3338,3338,45267,-118.0107138,-118,"10,000",10000.00
3339,3339,45268,-83.06863509,-83,"10,000",10000.00
3340,3340,45268,-83.06863509,-83,"10,000",10000.00
3341,3341,45269,NA,"10,000","10,000",10000.00
3342,3342,45271,NA,"10,000","10,000",10000.00
3343,3343,45271,NA,"10,000","10,000",10000.00
3344,3344,45273,-167.2682859,-167,"10,000",10000.00
3345,3345,45274,-83.68906949,-84,"10,000",10000.00
3346,3346,45275,NA,"10,000","10,000",10000.00
3347,3347,45276,-76.84183805,-77,"10,000",10000.00
3348,3348,45276,-76.84183805,-77,"10,000",10000.00
3349,3349,45276,-76.84183805,-77,"10,000",10000.00
3350,3350,45277,NA,"10,000","10,000",10000.00
3351,3351,45278,NA,"10,000","10,000",10000.00
3352,3352,45280,-68.67907518,-69,"10,000",10000.00
3353,3353,46001,NA,"10,000","10,000",10000.00
3354,3354,46003,NA,"10,000","10,000",10000.00
3355,3355,46004,-122.0850814,-122,"10,000",10000.00
3356,3356,46005,-74.47612268,-74,"10,000",10000.00
3357,3357,46007,NA,"10,000","10,000",10000.00
3358,3358,46008,NA,"10,000","10,000",10000.00
3359,3359,46010,-89.05310575,-89,"10,000",10000.00
3360,3360,46011,-123.7855135,-124,"2,994",1.29
3361,3361,46012,-69.33701661,-69,"10,000",10000.00
3362,3362,46012,-69.33701661,-69,"10,000",10000.00
3363,3363,46014,-93.5253778,-94,"10,000",10000.00
3364,3364,46015,-169.753989,-170,"10,000",10000.00
3365,3365,46017,-70.22031446,-70,"10,000",10000.00
3366,3366,46019,-89.86149604,-90,"10,000",10000.00
3367,3367,46020,-125.6308143,-126,"10,000",10000.00
3368,3368,46020,-125.6308143,-126,"10,000",10000.00
3369,3369,46023,NA,"10,000","10,000",10000.00
3370,3370,46024,-162.9292895,-163,"10,000",10000.00
3371,3371,46025,-82.16406824,-82,"10,000",10000.00
3372,3372,46025,-82.16406824,-82,"10,000",10000.00
3373,3373,46025,-82.16406824,-82,"10,000",10000.00
3374,3374,46026,-95.3629348,-95,"10,000",10000.00
3375,3375,46027,-96.46170093,-96,"3,777",1.91
3376,3376,46028,-103.7402676,-104,"10,000",10000.00
3377,3377,46028,-103.7402676,-104,"10,000",10000.00
3378,3378,46028,-103.7402676,-104,"10,000",10000.00
3379,3379,46030,-55.31680093,-55,"10,000",10000.00
3380,3380,46032,NA,"10,000","10,000",10000.00
3381,3381,46033,-122.4555259,-122,"1,730",1.44
3382,3382,47002,-165.7853358,-166,"10,000",10000.00
3383,3383,47003,-168.2248205,-168,"1,398",2.56
3384,3384,47003,-168.2248205,-168,"1,398",2.56
3385,3385,47004,-150.1081932,-150,"10,000",10000.00
3386,3386,47004,-150.1081932,-150,"10,000",10000.00
3387,3387,47005,-197.0102444,-197,"1,680",2.68
3388,3388,47006,-116.1016705,-116,"10,000",10000.00
3389,3389,47007,-151.1066912,-151,"1,811",2.45
3390,3390,47008,-154.9317877,-155,"10,000",10000.00
3391,3391,47010,-170.8638016,-171,"10,000",10000.00
3392,3392,47011,NA,"10,000","1,954",4.17
3393,3393,47013,-156.4098715,-156,960,1.80
3394,3394,49001,-99.94808202,-100,"10,000",10000.00
3395,3395,49002,-147.5523069,-148,"10,000",10000.00
3396,3396,49002,-147.5523069,-148,"10,000",10000.00
3397,3397,49003,-176.0358965,-176,"1,495",1.81
3398,3398,49003,-176.0358965,-176,"1,495",1.81
3399,3399,49003,-176.0358965,-176,"1,495",1.81
3400,3400,49004,NA,"10,000","10,000",10000.00
3401,3401,49005,NA,"10,000","1,116",1.72
3402,3402,49006,-236.5704062,-237,"10,000",10000.00
3403,3403,49007,-108.7198603,-109,"2,235",1.58
3404,3404,49007,-108.7198603,-109,"2,235",1.58
3405,3405,49008,-130.0546763,-130,"10,000",10000.00
3406,3406,49009,-96.92887482,-97,"10,000",10000.00
3407,3407,49010,-155.5122585,-156,"10,000",10000.00
3408,3408,49011,-111.720313,-112,"1,339",2.24
3409,3409,49012,-230.7905152,-231,"10,000",10000.00
3410,3410,49013,NA,"10,000","2,396",1.95
3411,3411,49014,-126.0647819,-126,"10,000",10000.00
3412,3412,49014,-126.0647819,-126,"10,000",10000.00
3413,3413,49015,-147.6919574,-148,"1,843",2.52
3414,3414,49016,-90.85167565,-91,"10,000",10000.00
3415,3415,49017,-186.5689498,-187,"10,000",10000.00
3416,3416,49017,-186.5689498,-187,"10,000",10000.00
3417,3417,49018,-113.1308173,-113,"10,000",10000.00
3418,3418,49019,-79.62840604,-80,"1,758",2.93
3419,3419,49020,-69.67229321,-70,"10,000",10000.00
3420,3420,49021,-95.57265453,-96,"1,176",1.63
3421,3421,49022,-191.8465315,-192,"10,000",10000.00
3422,3422,49023,-99.60336166,-100,"1,347",1.74
3423,3423,49024,-260.5376942,-261,"10,000",10000.00
3424,3424,49025,-61.55765971,-62,"1,485",1.93
3425,3425,49026,-97.62308239,-98,"10,000",10000.00
3426,3426,49027,-113.1016702,-113,"1,580",1.45
3427,3427,49028,-129.6792166,-130,"10,000",10000.00
3428,3428,49029,-135.8391599,-136,"1,443",2.00
3429,3429,49030,-127.3429839,-127,"10,000",10000.00
3430,3430,49031,-155.0591143,-155,"10,000",10000.00
3431,3431,49032,-171.8289023,-172,"10,000",10000.00
3432,3432,49032,-171.8289023,-172,"10,000",10000.00
3433,3433,49033,-81.08626618,-81,"10,000",10000.00
3434,3434,49034,-104.791871,-105,"10,000",10000.00
3435,3435,49034,-104.791871,-105,"10,000",10000.00
3436,3436,49035,-176.5239212,-177,"1,026",1.71
3437,3437,49036,-185.1135345,-185,"10,000",10000.00
3438,3438,49037,-146.4758799,-146,"2,338",1.40
3439,3439,49037,-146.4758799,-146,"2,338",1.40
3440,3440,49038,-189.9309622,-190,"10,000",10000.00
3441,3441,49038,-189.9309622,-190,"10,000",10000.00
3442,3442,49038,-189.9309622,-190,"10,000",10000.00
3443,3443,49039,-145.3816229,-145,"1,488",2.03
3444,3444,49039,-145.3816229,-145,"1,488",2.03
3445,3445,49040,-165.925528,-166,"10,000",10000.00
3446,3446,49041,-128.4225412,-128,"1,512",1.58
3447,3447,49042,-343.3882946,-343,"10,000",10000.00
3448,3448,49042,-343.3882946,-343,"10,000",10000.00
3449,3449,49043,-177.2909091,-177,"1,132",1.62
3450,3450,49043,-177.2909091,-177,"1,132",1.62
3451,3451,49044,-184.7553454,-185,"10,000",10000.00
3452,3452,49046,NA,"10,000","10,000",10000.00
3453,3453,49047,-479.3380835,-479,"1,755",1.68
3454,3454,49048,-177.04373,-177,"10,000",10000.00
3455,3455,49048,-177.04373,-177,"10,000",10000.00
3456,3456,49048,-177.04373,-177,"10,000",10000.00
3457,3457,49049,-178.3328935,-178,"1,043",2.01
3458,3458,49050,-174.7264391,-175,"10,000",10000.00
3459,3459,49051,-97.04310643,-97,"1,260",1.84
3460,3460,49051,-97.04310643,-97,"1,260",1.84
3461,3461,49052,-194.7548884,-195,"10,000",10000.00
3462,3462,49053,-223.5876928,-224,854,1.83
3463,3463,49054,-95.45387134,-95,"10,000",10000.00
3464,3464,49054,-95.45387134,-95,"10,000",10000.00
3465,3465,49055,-172.1766245,-172,"10,000",10000.00
3466,3466,49056,-111.2501109,-111,"10,000",10000.00
3467,3467,49057,-134.5428248,-135,"1,388",2.05
3468,3468,49058,NA,"10,000","10,000",10000.00
3469,3469,49059,-149.9687925,-150,"10,000",10000.00
3470,3470,49059,-149.9687925,-150,"10,000",10000.00
3471,3471,49060,-128.8205737,-129,"10,000",10000.00
3472,3472,49062,-197.1136479,-197,"10,000",10000.00
3473,3473,49062,-197.1136479,-197,"10,000",10000.00
3474,3474,49063,-133.355299,-133,"10,000",10000.00
3475,3475,49065,-135.3181473,-135,"10,000",10000.00
3476,3476,49066,-123.0884246,-123,"10,000",10000.00
3477,3477,49067,-194.8052004,-195,"10,000",10000.00
3478,3478,50001,-173.6740551,-174,"2,734",1.40
3479,3479,50002,-59.16558491,-59,"10,000",10000.00
3480,3480,50003,NA,"10,000","2,351",1.43
3481,3481,50004,NA,"10,000","10,000",10000.00
3482,3482,50005,NA,"10,000","2,961",1.69
3483,3483,50005,NA,"10,000","2,961",1.69
3484,3484,50006,-67.29647783,-67,"10,000",10000.00
3485,3485,50007,-64.30709358,-64,"2,781",1.29
3486,3486,50008,-64.68300278,-65,"10,000",10000.00
3487,3487,50009,-105.1131356,-105,"10,000",10000.00
3488,3488,50010,NA,"10,000","10,000",10000.00
3489,3489,50011,NA,"10,000","1,944",1.80
3490,3490,50012,-63.58227303,-64,"10,000",10000.00
3491,3491,50014,-269.6430459,-270,"10,000",10000.00
3492,3492,50015,-162.6034465,-163,"2,526",1.62
3493,3493,50018,NA,"10,000","10,000",10000.00
3494,3494,50019,-128.9507718,-129,"2,640",1.75
3495,3495,50020,NA,"10,000","10,000",10000.00
3496,3496,50022,-84.93653109,-85,"10,000",10000.00
3497,3497,50023,NA,"10,000","2,836",1.52
3498,3498,50025,NA,"10,000","2,185",1.56
3499,3499,50026,NA,"10,000","10,000",10000.00
3500,3500,50027,-115.9073214,-116,"2,254",1.54
3501,3501,50028,-150.2714145,-150,"10,000",10000.00
3502,3502,50029,NA,"10,000","10,000",10000.00
3503,3503,50029,NA,"10,000","10,000",10000.00
3504,3504,50031,-120.3080765,-120,"10,000",10000.00
3505,3505,50033,NA,"10,000","10,000",10000.00
3506,3506,50035,-91.88231897,-92,"10,000",10000.00
3507,3507,50036,-119.7155265,-120,"10,000",10000.00
3508,3508,50039,-62.31814802,-62,"10,000",10000.00
3509,3509,50039,-62.31814802,-62,"10,000",10000.00
3510,3510,50040,NA,"10,000","10,000",10000.00
3511,3511,50041,-90.30432338,-90,"10,000",10000.00
3512,3512,50042,-140.6630193,-141,"10,000",10000.00
3513,3513,50044,-86.2114622,-86,"10,000",10000.00
3514,3514,50045,-74.08114299,-74,"10,000",10000.00
3515,3515,50046,NA,"10,000","10,000",10000.00
3516,3516,50047,-79.04834235,-79,"10,000",10000.00
3517,3517,50048,NA,"10,000","10,000",10000.00
3518,3518,50050,NA,"10,000","10,000",10000.00
3519,3519,50051,-101.2727968,-101,"10,000",10000.00
3520,3520,50052,NA,"10,000","10,000",10000.00
3521,3521,50052,NA,"10,000","10,000",10000.00
3522,3522,50053,NA,"10,000","10,000",10000.00
3523,3523,50054,-139.0848872,-139,"10,000",10000.00
3524,3524,50054,-139.0848872,-139,"10,000",10000.00
3525,3525,50054,-139.0848872,-139,"10,000",10000.00
3526,3526,50056,-72.93903387,-73,"10,000",10000.00
3527,3527,50059,-76.75311326,-77,"10,000",10000.00
3528,3528,50059,-76.75311326,-77,"10,000",10000.00
3529,3529,50059,-76.75311326,-77,"10,000",10000.00
3530,3530,50060,NA,"10,000","10,000",10000.00
3531,3531,50061,-107.7980169,-108,"10,000",10000.00
3532,3532,50061,-107.7980169,-108,"10,000",10000.00
3533,3533,50062,NA,"10,000","10,000",10000.00
3534,3534,50064,-135.5851926,-136,"10,000",10000.00
3535,3535,50065,-166.370752,-166,"10,000",10000.00
3536,3536,50065,-166.370752,-166,"10,000",10000.00
3537,3537,50066,-63.88383665,-64,"10,000",10000.00
3538,3538,50066,-63.88383665,-64,"10,000",10000.00
3539,3539,50067,-137.9676423,-138,"10,000",10000.00
3540,3540,50068,-73.33385413,-73,"10,000",10000.00
3541,3541,50068,-73.33385413,-73,"10,000",10000.00
3542,3542,51001,-283.7813687,-284,"1,609",6.19
3543,3543,51001,-283.7813687,-284,"1,609",6.19
3544,3544,51002,-154.9375642,-155,"10,000",10000.00
3545,3545,51003,-209.195105,-209,"1,453",2.60
3546,3546,51004,-268.7659972,-269,"10,000",10000.00
3547,3547,51005,-168.7151828,-169,"2,050",3.01
3548,3548,51006,-197.9015434,-198,"10,000",10000.00
3549,3549,51006,-197.9015434,-198,"10,000",10000.00
3550,3550,51007,-140.7374933,-141,"2,064",3.23
3551,3551,51008,-150.0073546,-150,"10,000",10000.00
3552,3552,51009,-142.2422691,-142,"1,131",1.79
3553,3553,51010,-244.5943254,-245,"10,000",10000.00
3554,3554,51011,-169.2092114,-169,"10,000",10000.00
3555,3555,51013,-215.744009,-216,"1,310",3.05
3556,3556,51014,-290.5950896,-291,"10,000",10000.00
3557,3557,51014,-290.5950896,-291,"10,000",10000.00
3558,3558,51014,-290.5950896,-291,"10,000",10000.00
3559,3559,51015,-205.9083569,-206,"1,382",1.69
3560,3560,51018,-159.8636681,-160,"10,000",10000.00
3561,3561,51022,-182.3779661,-182,"10,000",10000.00
3562,3562,51022,-182.3779661,-182,"10,000",10000.00
3563,3563,51024,-206.9527099,-207,"10,000",10000.00
3564,3564,51024,-206.9527099,-207,"10,000",10000.00
3565,3565,51025,-224.9472192,-225,"2,663",2.41
3566,3566,51026,-264.1293432,-264,"10,000",10000.00
3567,3567,51027,-350.1890991,-350,"1,741",5.29
3568,3568,51027,-350.1890991,-350,"1,741",5.29
3569,3569,51028,-82.34525485,-82,"10,000",10000.00
3570,3570,51030,-320.9011807,-321,"10,000",10000.00
3571,3571,51031,-187.0618523,-187,"1,889",1.95
3572,3572,51032,-162.5735244,-163,"10,000",10000.00
3573,3573,51034,-174.1761101,-174,"10,000",10000.00
3574,3574,51035,NA,"10,000","2,012",4.37
3575,3575,51036,-247.9439764,-248,"1,829",4.01
3576,3576,51037,NA,"10,000","2,532",2.32
3577,3577,51038,NA,"10,000","10,000",10000.00
3578,3578,51039,-205.4379892,-205,"10,000",10000.00
3579,3579,51040,-137.2001489,-137,"10,000",10000.00
3580,3580,51042,-127.0681701,-127,"10,000",10000.00
3581,3581,51043,-226.2226038,-226,"1,487",1.51
3582,3582,51044,-271.1425758,-271,"10,000",10000.00
3583,3583,51044,-271.1425758,-271,"10,000",10000.00
3584,3584,51045,-269.310637,-269,"2,444",3.75
3585,3585,52001,NA,"10,000","10,000",10000.00
3586,3586,52002,-202.0819393,-202,"10,000",10000.00
3587,3587,52003,-175.7812021,-176,"10,000",10000.00
3588,3588,52005,-166.6443378,-167,"10,000",10000.00
3589,3589,52006,NA,"10,000","10,000",10000.00
3590,3590,52007,-203.1361063,-203,"10,000",10000.00
3591,3591,52008,NA,"10,000","10,000",10000.00
3592,3592,52009,-234.5574627,-235,"10,000",10000.00
3593,3593,52010,NA,"10,000","10,000",10000.00
3594,3594,52011,-174.9740367,-175,"10,000",10000.00
3595,3595,52012,-288.6463857,-289,"10,000",10000.00
3596,3596,52013,NA,"10,000","10,000",10000.00
3597,3597,52014,NA,"10,000","10,000",10000.00
3598,3598,52015,NA,"10,000","10,000",10000.00
3599,3599,52016,NA,"10,000","10,000",10000.00
3600,3600,52017,-250.0740973,-250,"10,000",10000.00
3601,3601,52018,-260.1382703,-260,"10,000",10000.00
3602,3602,52020,NA,"10,000","10,000",10000.00
3603,3603,52022,NA,"10,000","10,000",10000.00
3604,3604,52023,-151.1873234,-151,"10,000",10000.00
3605,3605,52024,-146.844603,-147,"10,000",10000.00
3606,3606,52025,-124.9375865,-125,"10,000",10000.00
3607,3607,52026,NA,"10,000","10,000",10000.00
3608,3608,52027,-269.8603415,-270,"10,000",10000.00
3609,3609,52027,-269.8603415,-270,"10,000",10000.00
3610,3610,52028,NA,"10,000","10,000",10000.00
3611,3611,52029,-304.6932219,-305,"10,000",10000.00
3612,3612,52030,-215.048607,-215,"10,000",10000.00
3613,3613,52031,-257.6664942,-258,"10,000",10000.00
3614,3614,52033,-190.7854842,-191,"10,000",10000.00
3615,3615,52034,-177.1059975,-177,"10,000",10000.00
3616,3616,52035,-241.4445749,-241,"10,000",10000.00
3617,3617,52035,-241.4445749,-241,"10,000",10000.00
3618,3618,52036,NA,"10,000","10,000",10000.00
3619,3619,52037,-226.6011314,-227,"10,000",10000.00
3620,3620,52038,NA,"10,000","10,000",10000.00
3621,3621,52039,-165.9150976,-166,"10,000",10000.00
3622,3622,52041,-255.3175209,-255,"10,000",10000.00
3623,3623,52043,-295.2987549,-295,"10,000",10000.00
3624,3624,52043,-295.2987549,-295,"10,000",10000.00
3625,3625,52045,-306.7901518,-307,"10,000",10000.00
3626,3626,52046,-245.1740903,-245,"10,000",10000.00
3627,3627,52047,NA,"10,000","10,000",10000.00
3628,3628,52048,-315.6238493,-316,"10,000",10000.00
3629,3629,52048,-315.6238493,-316,"10,000",10000.00
3630,3630,52048,-315.6238493,-316,"10,000",10000.00
3631,3631,52049,-304.0400622,-304,"10,000",10000.00
3632,3632,52050,-193.3180666,-193,"10,000",10000.00
3633,3633,52051,-196.3831978,-196,"10,000",10000.00
3634,3634,52051,-196.3831978,-196,"10,000",10000.00
3635,3635,52052,-238.9054179,-239,"10,000",10000.00
3636,3636,52053,-207.0039516,-207,"10,000",10000.00
3637,3637,52054,NA,"10,000","10,000",10000.00
3638,3638,52055,-190.7983884,-191,"10,000",10000.00
3639,3639,52056,-157.6960884,-158,"10,000",10000.00
3640,3640,52057,-263.6219319,-264,"10,000",10000.00
3641,3641,52057,-263.6219319,-264,"10,000",10000.00
3642,3642,52058,-196.0242793,-196,"10,000",10000.00
3643,3643,52059,NA,"10,000","10,000",10000.00
3644,3644,52060,NA,"10,000","10,000",10000.00
3645,3645,52061,NA,"10,000","10,000",10000.00
3646,3646,52062,NA,"10,000","10,000",10000.00
3647,3647,52063,NA,"10,000","10,000",10000.00
3648,3648,52063,NA,"10,000","10,000",10000.00
3649,3649,52065,NA,"10,000","10,000",10000.00
3650,3650,52066,NA,"10,000","10,000",10000.00
3651,3651,52067,-241.8963129,-242,"10,000",10000.00
3652,3652,52069,-185.05423,-185,"10,000",10000.00
3653,3653,52071,-158.5311366,-159,"10,000",10000.00
3654,3654,52074,-221.2208693,-221,"10,000",10000.00
3655,3655,52075,-377.7065854,-378,"10,000",10000.00
3656,3656,52076,NA,"10,000","10,000",10000.00
3657,3657,52077,-260.1332337,-260,"10,000",10000.00
3658,3658,52078,NA,"10,000","10,000",10000.00
3659,3659,52079,-170.0983062,-170,"10,000",10000.00
3660,3660,52080,-227.5434599,-228,"10,000",10000.00
3661,3661,52081,-296.4333509,-296,"10,000",10000.00
3662,3662,52082,NA,"10,000","10,000",10000.00
3663,3663,52083,-151.9203012,-152,"10,000",10000.00
3664,3664,52084,-191.2184488,-191,"10,000",10000.00
3665,3665,52085,-313.0704606,-313,"10,000",10000.00
3666,3666,52086,NA,"10,000","10,000",10000.00
3667,3667,52088,-201.1570438,-201,"10,000",10000.00
3668,3668,52089,-152.3866362,-152,"10,000",10000.00
3669,3669,52090,NA,"10,000","10,000",10000.00
3670,3670,52091,-219.6501805,-220,"10,000",10000.00
3671,3671,52092,NA,"10,000","10,000",10000.00
3672,3672,52093,-179.9432875,-180,"10,000",10000.00
3673,3673,52095,NA,"10,000","10,000",10000.00
3674,3674,52095,NA,"10,000","10,000",10000.00
3675,3675,52096,NA,"10,000","10,000",10000.00
3676,3676,52097,-244.0181674,-244,"10,000",10000.00
3677,3677,52098,NA,"10,000","10,000",10000.00
3678,3678,52099,-293.5916336,-294,"10,000",10000.00
3679,3679,52099,-293.5916336,-294,"10,000",10000.00
3680,3680,52100,-176.0401313,-176,"10,000",10000.00
3681,3681,52101,NA,"10,000","10,000",10000.00
3682,3682,52102,-212.1395606,-212,"10,000",10000.00
3683,3683,52103,NA,"10,000","10,000",10000.00
3684,3684,52103,NA,"10,000","10,000",10000.00
3685,3685,52103,NA,"10,000","10,000",10000.00
3686,3686,52104,-188.0955042,-188,"10,000",10000.00
3687,3687,52106,NA,"10,000","10,000",10000.00
3688,3688,52107,-242.4310478,-242,"10,000",10000.00
3689,3689,52108,-143.2276782,-143,"10,000",10000.00
3690,3690,53001,-102.338138,-102,"10,000",10000.00
3691,3691,53002,-106.7560063,-107,"10,000",10000.00
3692,3692,53003,-194.0984712,-194,"10,000",10000.00
3693,3693,53003,-194.0984712,-194,"10,000",10000.00
3694,3694,53004,-85.39966838,-85,"10,000",10000.00
3695,3695,53004,-85.39966838,-85,"10,000",10000.00
3696,3696,53005,-81.35288983,-81,"1,486",2.99
3697,3697,53006,-190.3714979,-190,"10,000",10000.00
3698,3698,53007,-232.5855853,-233,"1,239",1.58
3699,3699,53007,-232.5855853,-233,"1,239",1.58
3700,3700,53008,-204.3126324,-204,"10,000",10000.00
3701,3701,53010,-91.56020011,-92,"10,000",10000.00
3702,3702,53011,NA,"10,000","1,479",2.00
3703,3703,53012,NA,"10,000","10,000",10000.00
3704,3704,53013,-67.15028593,-67,"10,000",10000.00
3705,3705,53016,-133.6759273,-134,"10,000",10000.00
3706,3706,53017,NA,"10,000",995,1.20
3707,3707,53018,-132.639011,-133,"10,000",10000.00
3708,3708,53019,-138.116528,-138,"2,697",2.37
3709,3709,53020,-174.0818752,-174,"10,000",10000.00
3710,3710,53021,-95.87786547,-96,"1,702",3.63
3711,3711,53021,-95.87786547,-96,"1,702",3.63
3712,3712,53022,-179.7647211,-180,"10,000",10000.00
